mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
75	75	299/2	299/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	829															
75	75	148	148	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	830															
75	75	297/2	297/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	831															
75	75	149	149	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	832															
75	75	299/2	299/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	833															
76	76	150	150	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	834	mei-														
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	835	-nen														
76	76	151	151	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	836	Tritt														
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	837	nicht														
76	76	150	150	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	838															
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	839															
76	76	151	151	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	840															
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	841															
76	76	150	150	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	842															
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	843															
76	76	151	151	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	844															
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	845															
77	77	152	152	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	846	hö-														
77	77	611/4	611/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	847															
77	77	153	153	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	848	-ren,														
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	849	sacht														
77	77	152	152	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	850															
77	77	305/2	305/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	851															
77	77	153	153	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	852															
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	853															
77	77	152	152	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	854															
77	77	305/2	305/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	855															
77	77	153	153	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	856															
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	857															
78	78	154	154	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	858	sacht														
78	78	619/4	619/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	859	die														
78	78	155	155	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	860	Thü-														
78	78	621/4	621/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	861															
78	78	311/2	311/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	862	-re														
78	78	623/4	623/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	863															
78	78	154	154	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	864															
78	78	309/2	309/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	865															
78	78	155	155	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	866															
78	78	311/2	311/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	867															
78	78	154	154	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	868															
78	78	309/2	309/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	869															
78	78	155	155	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	870															
78	78	311/2	311/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	871															
79	79	156	156	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	872	zu!														
79	79	315/2	315/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	873	Schreib														
79	79	156	156	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	874															
79	79	313/2	313/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	875															
79	79	157	157	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	876															
79	79	315/2	315/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	877															
79	79	156	156	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	878															
79	79	313/2	313/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	879															
79	79	157	157	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	880															
79	79	315/2	315/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	881															
80	80	158	158	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	882	im														
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	883	vor-														
80	80	159	159	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	884	-ü-														
80	80	319/2	319/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	885	-ber-														
80	80	639/4	639/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	886															
80	80	158	158	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	887															
80	80	317/2	317/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	888															
80	80	635/4	635/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	889															
80	80	159	159	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	890															
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	891															
80	80	158	158	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	892															
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	893															
80	80	159	159	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	894															
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	895															
81	81	160	160	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	896	-ge-														
81	81	643/4	643/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	897															
81	81	161	161	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	898	-hen														
81	81	323/2	323/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	899	an's														
81	81	160	160	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	900															
81	81	321/2	321/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	901															
81	81	161	161	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	902															
81	81	323/2	323/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	903															
81	81	160	160	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	904															
81	81	321/2	321/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	905															
81	81	161	161	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	906															
81	81	323/2	323/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	907															
82	82	162	162	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	908	Thor														
82	82	649/4	649/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	909															
82	82	325/2	325/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	910	dir														
82	82	163	163	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	911	gu-														
82	82	327/2	327/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	912	-te														
82	82	655/4	655/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	913															
82	82	162	162	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	914															
82	82	325/2	325/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	915															
82	82	163	163	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	916															
82	82	327/2	327/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	917															
82	82	162	162	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	918															
82	82	325/2	325/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16	1/16	1	919															
82	82	651/4	651/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16	1/16	1	920															
82	82	163	163	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	921															
82	82	327/2	327/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	922															
83	83	164	164	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	923	Nacht,														
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	924	da-														
83	83	164	164	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	925															
83	83	329/2	329/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	926															
83	83	659/4	659/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	927															
83	83	165	165	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	928															
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	929															
83	83	164	164	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	930															
83	83	329/2	329/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	931															
83	83	165	165	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	932															
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	933															
84	84	166	166	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	934	-mit														
84	84	333/2	333/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	935	du														
84	84	167	167	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	936	mö-														
84	84	335/2	335/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	937	-gest														
84	84	671/4	671/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	938															
84	84	166	166	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	939															
84	84	333/2	333/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	940															
84	84	667/4	667/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	941															
84	84	167	167	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	942															
84	84	335/2	335/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	943															
84	84	166	166	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	944															
84	84	333/2	333/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	945															
84	84	167	167	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	946															
84	84	335/2	335/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	947															
85	85	168	168	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	948	se-														
85	85	675/4	675/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	949															
85	85	169	169	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	950	-hen,														
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	951	an														
85	85	168	168	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	952															
85	85	337/2	337/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	953															
85	85	169	169	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	954															
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	955															
85	85	168	168	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	956															
85	85	337/2	337/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	957															
85	85	169	169	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	958															
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	959															
86	86	170	170	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	960	dich														
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	961	hab'														
86	86	171	171	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	962	ich														
86	86	687/4	687/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	963	ge-														
86	86	170	170	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	964															
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	965															
86	86	171	171	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	966															
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	967															
86	86	170	170	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	968															
86	86	681/4	681/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	969															
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	970															
86	86	171	171	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	971															
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	972															
86	86	170	170	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	973															
86	86	341/2	341/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16	1/16	1	974															
86	86	683/4	683/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16	1/16	1	975															
86	86	171	171	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	976															
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	977															
87	87	172	172	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	978	-dacht.														
87	87	172	172	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	979															
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	980															
87	87	173	173	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	981															
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	982															
87	87	172	172	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	983															
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	984															
87	87	173	173	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	985															
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	986															
88	88	174	174	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	987				articAccentAbove											
88	88	699/4	699/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	988															
88	88	175	175	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	989															
88	88	174	174	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	990															
88	88	349/2	349/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	991															
88	88	175	175	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	992															
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	993															
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	994	Schreib'														
89	89	176	176	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	995				articAccentAbove											
89	89	707/4	707/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	996															
89	89	177	177	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	997															
89	89	176	176	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	998															
89	89	353/2	353/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	999															
89	89	177	177	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1000															
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1001															
90	90	178	178	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	1002	im														
90	90	715/4	715/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1003	Vor-														
90	90	179	179	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1004	-ü-														
90	90	359/2	359/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1005	-ber-														
90	90	178	178	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	1006				articAccentAbove											
90	90	715/4	715/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1007															
90	90	179	179	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1008															
90	90	178	178	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1009															
90	90	357/2	357/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1010															
90	90	179	179	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1011															
90	90	359/2	359/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1012															
91	91	180	180	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	1013	-ge-														
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1014															
91	91	181	181	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1015	-hen														
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1016	an's														
91	91	180	180	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	1017				articAccentAbove											
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1018															
91	91	181	181	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1019															
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1020															
91	91	180	180	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1021															
91	91	361/2	361/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1022															
91	91	181	181	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1023															
91	91	363/2	363/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1024															
92	92	182	182	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1025	Thor														
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1026	dir:														
92	92	183	183	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	1027	gu-			articAccentAbove											
92	92	735/4	735/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1028	-te														
92	92	182	182	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1029															
92	92	365/2	365/2	0.0	1/8	1/8	Spanner	2/4	2	1	0																		0
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1030															0
92	92	183	183	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
92	92	183	183	0.0	1/4	1/4	Spanner	2/4	2	1	0																	7	
92	92	183	183	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1031														7	
92	92	367/2	367/2	0.0	3/8	3/8	Spanner	2/4	2	1	0																		
92	92	367/2	367/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1032															
92	92	182	182	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1033															
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1034															
92	92	183	183	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1035															
92	92	367/2	367/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1036															
93	93	184	184	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1037	Nacht,														
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1038	da-														
93	93	184	184	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1039															
93	93	369/2	369/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1040															
93	93	185	185	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1041															
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1042															
93	93	184	184	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1043															
93	93	369/2	369/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1044															
93	93	185	185	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1045															
93	93	371/2	371/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1046															
94	94	186	186	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	1047	-mit														
94	94	747/4	747/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1048	du														
94	94	187	187	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1049	mö-														
94	94	375/2	375/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1050	-gest														
94	94	186	186	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	1051				articAccentAbove											
94	94	747/4	747/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1052															
94	94	187	187	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1053															
94	94	186	186	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1054															
94	94	373/2	373/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1055															
94	94	187	187	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1056															
94	94	375/2	375/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1057															
95	95	188	188	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	1058	se-														
95	95	755/4	755/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1059															
95	95	189	189	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1060	-hen,														
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1061	an														
95	95	188	188	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	1062				articAccentAbove											
95	95	755/4	755/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1063															
95	95	189	189	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1064															
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1065															
95	95	188	188	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1066															
95	95	377/2	377/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1067															
95	95	189	189	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1068															
95	95	379/2	379/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1069															
96	96	190	190	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1070	dich														
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1071	hab'														
96	96	191	191	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1072	ich														
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1073	ge-														
96	96	190	190	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1074															
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1075															
96	96	191	191	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1076															
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1077															
96	96	190	190	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1078															
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1079															
96	96	191	191	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1080															
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1081															
97	97	192	192	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1082	-dacht,														
97	97	387/2	387/2	0.0	3/8	3/8	Tempo	2/4	1	1	0										𝅘𝅥=47	47.0	𝅘𝅥	47.0	0.0				
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1083	an														
97	97	192	192	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1084															
97	97	385/2	385/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1085															
97	97	193	193	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1086															
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1087															
97	97	192	192	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1088															
97	97	385/2	385/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1089															
97	97	193	193	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1090															
97	97	387/2	387/2	0.0	3/8	3/8	Dynamic	2/4	3	1	0						pp												
97	97	387/2	387/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1091															
98	98	194	194	0.0	0	0	Tempo	2/4	1	1	0										𝅘𝅥=45	45.0	𝅘𝅥	45.0	0.0				
98	98	194	194	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1092	dich														
98	98	389/2	389/2	0.0	1/8	1/8	Tempo	2/4	1	1	0										𝅘𝅥=43	43.0	𝅘𝅥	43.0	0.0				
98	98	389/2	389/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1093	hab'														
98	98	195	195	0.0	1/4	1/4	Tempo	2/4	1	1	0										𝅘𝅥=41	41.0	𝅘𝅥	41.0	0.0				
98	98	195	195	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1094	ich														
98	98	391/2	391/2	0.0	3/8	3/8	Tempo	2/4	1	1	0										𝅘𝅥=39	39.0	𝅘𝅥	39.0	0.0				
98	98	391/2	391/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1095	ge-														
98	98	194	194	0.0	0	0	StaffText	2/4	2	1	0								 un poco ritard.										
98	98	194	194	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1096															
98	98	389/2	389/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1097															
98	98	195	195	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1098															
98	98	391/2	391/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1099															
98	98	194	194	0.5	0	0	Chord	2/4	3	1	1/8	1/8	1	1100															
98	98	389/2	389/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8	1/8	1	1101															
98	98	195	195	0.5	1/4	1/4	Chord	2/4	3	1	1/8	1/8	1	1102															
98	98	391/2	391/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8	1/8	1	1103															
99	99	196	196	0.0	0	0	Tempo	2/4	1	1	0										𝅘𝅥=47	47.0	𝅘𝅥	47.0	0.0				
99	99	196	196	0.0	0	0	SystemText	2/4	1	1	0									a tempo									
