mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
66	66	1055/8	1055/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	730														
66	66	130	130	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	731														
66	66	131	131	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	732			ornamentTrill							65				
66	66	527/4	527/4	0.125	7/16	7/16	Chord	2/4	3	1	1/32		1/32	1	733										65				
66	66	1055/8	1055/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	734														
67	67	132	132	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	735	"<font face=""Times New Roman""/>auch"									66				
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	736														
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	737	"<font face=""Times New Roman""/>so"									67				
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	738														
67	67	133	133	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	739	"<font face=""Times New Roman""/>rei-"													
67	67	267/2	267/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	740	"-<font face=""Times New Roman""/>ssend"													
67	67	529/4	529/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	741														
67	67	1059/8	1059/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	742														
67	67	531/4	531/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	743														
67	67	1063/8	1063/8	0.0	7/32	7/32	Spanner	2/4	2	1	0																		7
67	67	1063/8	1063/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	744														7
67	67	133	133	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
67	67	133	133	0.0	1/4	1/4	Spanner	2/4	2	1	0																	6	
67	67	533/4	533/4	0.0	5/16	5/16	Spanner	2/4	2	1	0																		
67	67	533/4	533/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	745														
67	67	1067/8	1067/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	746														
67	67	535/4	535/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	747														
67	67	1071/8	1071/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	748														
67	67	132	132	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	749														
67	67	265/2	265/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	750														
67	67	133	133	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	751														
67	67	267/2	267/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	752														
68	68	134	134	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	753	"<font face=""Times New Roman""/>schwillt,"													
68	68	135	135	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	754	"<font face=""Times New Roman""/>ob's"													
68	68	543/4	543/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	755	"<font face=""Times New Roman""/>wohl"													
68	68	134	134	0.0	0	0	Dynamic	2/4	2	1	0						sfz												
68	68	269/2	269/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	756														
68	68	1077/8	1077/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	757														
68	68	539/4	539/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	758														
68	68	1079/8	1079/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	759														
68	68	271/2	271/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	760														
68	68	1085/8	1085/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	761														
68	68	543/4	543/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	762														
68	68	1087/8	1087/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	763														
68	68	134	134	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	764										68				
68	68	135	135	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	765														
68	68	271/2	271/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	766														
69	69	136	136	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	767	"<font face=""Times New Roman""/>auch"									69				
69	69	545/4	545/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	768														
69	69	273/2	273/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	769	"<font face=""Times New Roman""/>so"									70				
69	69	547/4	547/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	770														
69	69	137	137	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	771	"<font face=""Times New Roman""/>rei-"													
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	772	"-<font face=""Times New Roman""/>ssend"													
69	69	136	136	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	773										71				
69	69	545/4	545/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	774														
69	69	273/2	273/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	775										72				
69	69	547/4	547/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	776														
69	69	137	137	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	777														
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	778														
69	69	545/4	545/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	779														
69	69	1091/8	1091/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	780														
69	69	547/4	547/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	781														
69	69	1095/8	1095/8	0.0	7/32	7/32	Spanner	2/4	2	1	0																		8
69	69	1095/8	1095/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	782														8
69	69	137	137	0.0	1/4	1/4	Spanner	2/4	2	1	0																		
69	69	137	137	0.0	1/4	1/4	Spanner	2/4	2	1	0																	7	
69	69	549/4	549/4	0.0	5/16	5/16	Spanner	2/4	2	1	0																		
69	69	549/4	549/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	783														
69	69	1099/8	1099/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	784														
69	69	551/4	551/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	785														
69	69	1103/8	1103/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	786														
69	69	136	136	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	787														
69	69	273/2	273/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	788														
69	69	137	137	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	789														
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	790														
70	70	138	138	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	791	"<font face=""Times New Roman""/>schwillt?"													
70	70	138	138	0.0	0	0	Dynamic	2/4	2	1	0						fp												
70	70	277/2	277/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	792														
70	70	1109/8	1109/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	793														
70	70	555/4	555/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	794														
70	70	1111/8	1111/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	795														
70	70	279/2	279/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	796														
70	70	1117/8	1117/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	797														
70	70	559/4	559/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	798														
70	70	1119/8	1119/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	799														
70	70	138	138	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	800										73				
70	70	555/4	555/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	801										73				
70	70	139	139	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	802										73				
70	70	559/4	559/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	803														
71	71	140	140	0.0	0	0	Spanner	2/4	2	1	0																1		
71	71	281/2	281/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	804												1		
71	71	1125/8	1125/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	805												1		
71	71	563/4	563/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	806												1		
71	71	1127/8	1127/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	807												1		
71	71	283/2	283/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	808												1		
71	71	1133/8	1133/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	809												1		
71	71	567/4	567/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	810												1		
71	71	1135/8	1135/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	811												1		
71	71	140	140	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	812										74				
71	71	563/4	563/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	813										74				
71	71	141	141	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	814										74				
71	71	567/4	567/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	815														
72	72	142	142	0.0	0	0	Dynamic	2/4	2	1	0						pp												
72	72	142	142	0.0	0	0	Spanner	2/4	2	1	0																		
72	72	285/2	285/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	816			articStaccatissimoBelow											
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	817			articStaccatissimoBelow											
72	72	142	142	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	818			articStaccatissimoBelow											
72	72	143	143	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	819			articStaccatissimoBelow											
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	820			articStaccatissimoBelow											
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	821			articStaccatissimoBelow											
73	73	144	144	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	822			articStaccatissimoBelow											
73	73	145	145	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	823			articStaccatissimoAbove											
74	74	146	146	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	824														
74	74	146	146	2.0	0	0	Chord	2/4	3	1	1/2		1/2	1	825														
